geohash,non_acclat,non_acclong,UJAHR,UMONAT,UWOCHENTAG,hour
u1qfhpw,52.42502496813277,9.676568478873437,2018,8,7,16
u1qfnze,52.425120628933044,9.793648592626546,2017,6,1,22
u1qfn0h,52.38308234006289,9.76263955767993,2017,5,6,7
u1qfr6t,52.441159949804494,9.818808067546344,2018,10,2,17
u1qcxjm,52.32511289169139,9.80686535991572,2017,9,4,17
u1qfhcw,52.39147237847087,9.710156658961886,2018,1,4,19
u1r40kd,52.40845376443062,9.85816485350329,2019,1,3,16
u1qfpbb,52.38755093232829,9.83366279848549,2019,4,2,14
u1qcsnp,52.32835933651889,9.678372900996628,2019,4,4,6
u1r40wp,52.41697016972144,9.875812019645998,2019,5,7,9
u1r40xj,52.4226247695957,9.873104881171805,2017,2,4,10
u1qf5en,52.40034489190911,9.65430927698563,2017,6,3,22
u1r40r6,52.42390754462105,9.857679264959739,2019,4,1,21
u1r4059,52.402181088967104,9.845584247934235,2018,11,6,15
u1qfh08,52.38646735000878,9.668717220088528,2019,5,4,13
u1qfjm6,52.412961185308134,9.726822473905669,2017,10,4,6
u1qfjuz,52.410110575610695,9.754654253582315,2017,6,4,22
u1qfj17,52.389712657263296,9.717124857081764,2017,11,6,9
u1r18zb,52.33856134381203,9.877959173841584,2017,8,2,19
u1qfhu2,52.40652143932353,9.701120489652096,2018,8,4,0
u1qfhvx,52.41307721272191,9.7117923699078,2017,7,4,6
u1r1bv6,52.368921079987324,9.879789133130243,2018,10,3,14
u1qfpeg,52.403626058265836,9.826742995462856,2017,10,3,15
u1qfj9r,52.39022430233084,9.743803169203119,2017,10,7,15
u1qcyv9,52.369555819777716,9.790823659962143,2017,5,2,8
u1qfp4d,52.39784095034613,9.802678075492304,2018,3,5,22
u1qfq77,52.44494609641144,9.771539405846644,2018,2,5,0
u1qcz7b,52.36027299526298,9.8115888529758,2017,12,6,15
u1qczk9,52.36437728947303,9.812887983043348,2017,9,2,7
u1qczst,52.363873703901696,9.82960266988536,2018,12,2,18
u1qcxyv,52.33291584477528,9.840405977879744,2018,12,2,11
u1qczme,52.3703912691104,9.815481979608291,2018,12,7,4
u1qcv0s,52.3423173154804,9.71770641661445,2019,3,3,4
u1r1bhd,52.364764502824876,9.846582845642736,2017,10,1,16
u1qcyq5,52.37290645363726,9.771399063808131,2017,8,1,20
u1r417q,52.40166063178648,9.907099375690246,2018,7,2,14
u1qfh5x,52.402826076224855,9.677592725359906,2017,1,2,16
u1qcsr8,52.33679363894012,9.68017694183281,2018,10,1,3
u1qcv5d,52.35916907888299,9.715608596970243,2019,3,6,12
u1qctrz,52.33870582031432,9.733553886671196,2017,7,4,13
u1qfprq,52.422870747748455,9.819994614141637,2017,10,2,12
u1qf4g4,52.399985240730125,9.61665202537101,2017,6,4,10
u1qfhvn,52.41148103019461,9.709584067532925,2017,9,5,16
u1r1bp4,52.37828006412727,9.846998098395334,2019,1,3,9
u1qcyfw,52.35262013658694,9.797880686027346,2018,11,4,7
u1qcxv6,52.32443733502162,9.836795983099082,2018,9,4,17
u1qcub7,52.34026618713594,9.70522401215862,2019,4,3,13
u1r40x4,52.42246567936452,9.86876445371933,2018,4,4,17
u1r18p9,52.337398675027536,9.845525671037423,2017,8,5,15
u1qczph,52.37855263101717,9.805646049456042,2018,1,3,18
u1qcvq0,52.3719252237381,9.724170170790845,2018,8,5,3
u1qcv3h,52.3453118009864,9.729539750551787,2017,12,1,5
u1qcy73,52.35797024463978,9.768747744415517,2017,12,1,5
u1qczyt,52.37473053592117,9.839685350351436,2017,6,3,7
u1qctr0,52.33435536180401,9.72301974387464,2017,3,6,1
u1qcwx9,52.33747585785607,9.78037565595052,2017,6,4,21
u1qcsqh,52.32855267726429,9.685638511010136,2018,5,3,21
u1qfqkp,52.448860667380806,9.777127064722704,2017,1,3,8
u1qf4vk,52.41179849203696,9.619395144757943,2018,6,6,19
u1r41km,52.40726414061125,9.906301480926295,2017,2,2,18
u1r1bve,52.369934522456745,9.881039718649147,2017,7,7,3
u1r1che,52.36466869101284,9.892027256328772,2018,4,7,13
u1qcyes,52.35932272042593,9.784291783698146,2017,6,2,20
u1r40qj,52.416541449690854,9.861719280721521,2019,2,3,7
u1qcu3j,52.34528762312935,9.686563215275532,2018,9,2,3
u1qf4uj,52.405040364161614,9.620015231485413,2019,2,5,17
u1qcguh,52.361859928547965,9.66260785834002,2017,4,7,11
u1qcv54,52.355792767551264,9.714781133330012,2017,1,6,8
u1qcv5j,52.35575486497255,9.719263600878131,2018,11,3,14
u1qfk27,52.42940451008015,9.683935309122804,2019,1,2,23
u1qfnue,52.40781485675665,9.793934085750761,2018,3,2,6
u1qcz21,52.33927967933974,9.812465601254138,2018,10,4,5
u1r1b5f,52.35948444459606,9.846795874609509,2018,5,4,17
u1qfjc7,52.39063207526068,9.750025919918896,2017,8,7,19
u1qfjb8,52.386656056658744,9.745375798342085,2018,10,3,20
u1qfpf3,52.39617781905528,9.83431636572533,2018,6,7,13
u1qfh9t,52.39162067665215,9.697152667876635,2017,8,4,11
u1qfp3b,52.3933214649908,9.811770253850959,2019,3,4,3
u1r18n9,52.33109090548403,9.846405303731137,2019,1,2,17
u1qcwm4,52.32333922411459,9.770657845376483,2017,1,6,20
u1qcyhn,52.36173838433818,9.764512087016186,2019,2,7,14
u1qfj1u,52.39341205720115,9.717884128212921,2018,10,7,2
u1qfj0r,52.38545940214436,9.722437067997122,2019,5,4,22
u1r1bey,52.36001473205464,9.874146214280803,2018,7,4,23
u1qfnxc,52.42623508007284,9.779885368249136,2017,2,4,0
u1qfr5r,52.44580924325168,9.809542878747267,2017,1,2,22
u1qcycj,52.34452548076282,9.797050242476471,2017,12,7,9
u1qf5n7,52.41829155608804,9.629247141000596,2017,6,6,1
u1qcxty,52.32651209400558,9.8311998037576,2019,3,5,14
u1qfh3v,52.392655559167586,9.686014887320411,2018,5,6,17
u1qfjxt,52.42413763719167,9.742102684977281,2018,5,6,12
u1qfjg0,52.39939196725412,9.744952980044888,2018,11,5,18
u1qcvqj,52.37226067847915,9.730314816881226,2018,3,2,10
u1qfhp7,52.422893615310194,9.67313578519451,2018,4,7,18
u1qfq9n,52.43309734223196,9.787421882799093,2018,5,6,8
u1qcyn1,52.37208843995013,9.757978747931125,2017,6,1,12
u1qcvyw,52.37567509214134,9.753938317100879,2019,5,2,2
u1qcsr4,52.333566930527624,9.682131523223807,2018,2,6,12
u1qcuk8,52.36469449781525,9.679150409903677,2019,2,5,22
u1r1b2n,52.33972734479843,9.863200463233488,2017,10,2,12
u1qfp6j,52.394873662722595,9.818684653034538,2018,4,4,22
u1qcv4c,52.354106077396274,9.714172483550078,2017,6,5,2
u1qfp24,52.383595239185944,9.813567857125397,2018,4,2,4
u1qcu65,52.350132410692865,9.683196493192282,2018,7,5,8
u1qcv4e,52.35289700190354,9.716400485109446,2018,3,1,15
u1qfpnw,52.419853662438044,9.808557921845017,2019,4,2,19
u1qcvyb,52.37721115083512,9.745688195961064,2017,2,3,22
u1qfq95,52.43258872562208,9.782125551683041,2017,8,7,19
u1qcu5h,52.35542411428198,9.673958089848577,2018,2,2,16
u1qcut6,52.36816582361627,9.693487149617088,2018,12,6,8
u1qcxdn,52.30626642123755,9.830132356541068,2018,7,1,11
u1qfpvs,52.41325710682902,9.839622140888794,2018,9,5,20
u1qfpru,52.42559248379373,9.81693578622865,2018,4,1,23
u1qctyt,52.33175513644703,9.75173956527245,2018,12,5,6
u1r407c,52.40422422842799,9.857426852378689,2017,3,1,16
u1qfhtn,52.411314457279694,9.699237752490738,2017,5,7,20
u1qcxrv,52.338758012473846,9.818051118618392,2018,5,1,0
u1qfnpw,52.42530079865571,9.764123791319653,2018,9,5,18
u1qcu5g,52.36069839778279,9.673019973202017,2018,1,5,3
u1qfnu8,52.407726402102064,9.789183146599044,2018,10,3,14
u1qcv0q,52.34054798455875,9.720885194562312,2018,1,4,17
u1r40qg,52.42042209740305,9.8588727235616,2019,2,5,11
u1r4010,52.3896453210563,9.844356924420671,2018,7,7,13
u1qcxf9,52.30875988149898,9.83513391643499,2017,6,3,10
u1qctjc,52.32742051014294,9.713623020358304,2018,7,5,8
u1qfneg,52.404682184386786,9.78276475335785,2018,7,5,3
u1qcxpq,52.33509689247738,9.809291519910536,2018,2,4,19
u1qcykv,52.365203061622395,9.774090534735302,2019,1,7,20
u1qfqs8,52.451589913904456,9.778015506725113,2018,10,1,18
u1qczcd,52.347704955298994,9.83688353371217,2018,4,4,3
u1qczqx,52.37576216865719,9.821353893256504,2018,11,1,18
u1qfpxk,52.422891494065425,9.827840150528237,2018,6,5,14
u1qfpg0,52.399670023097066,9.833995543371564,2017,11,2,19
u1qcxh3,52.31906374086702,9.801716930769445,2018,7,1,7
u1qfpe5,52.39987990654474,9.827076598208233,2017,12,3,3
u1qfhgf,52.40397358283932,9.70371185337152,2018,9,3,7
u1qcycr,52.34691440029966,9.799399004324533,2018,4,6,15
u1qcu92,52.34578896887196,9.69069734295077,2018,10,6,2
u1qfhqp,52.4158887303924,9.689937047319878,2019,1,2,22
u1qcu9q,52.34650033034809,9.69913915077999,2017,11,2,0
u1qfhj0,52.4113589942605,9.668566529078896,2018,5,1,6
u1qfppx,52.42431416915903,9.809446995147413,2019,4,1,3
u1r40m4,52.4112529737958,9.857668541426952,2018,6,7,2
u1qfjqz,52.42048329466724,9.733119310198736,2019,4,1,1
u1qfqb7,52.42867457684878,9.79310759301357,2017,6,3,8
u1qczyr,52.373564689569264,9.84323960073663,2019,3,7,14
u1qfntw,52.41305531687996,9.786348671429367,2019,2,6,20
u1qcu43,52.352246871263795,9.66946769457614,2017,3,3,21
u1qcwn3,52.33055128612388,9.758551074629926,2017,2,1,3
u1qcyfs,52.35381005202528,9.794852527281053,2017,5,2,9
u1qfr5d,52.44678157113661,9.802768752413037,2017,10,3,3
u1r1cn8,52.37495326502428,9.888553398271467,2017,8,3,10
u1r40jd,52.414021709233694,9.847749772959197,2018,9,4,11
u1qfn6v,52.398673446183466,9.77484118668758,2017,1,6,19
u1qfh94,52.389376087847225,9.693410596972138,2019,2,2,3
u1qcz1y,52.34944957829646,9.808171309525605,2017,10,1,11
u1qfr4g,52.44315365837403,9.805163330152208,2019,3,7,4
u1r18n7,52.32982775651164,9.849061541850455,2018,3,7,18
u1qcxzm,52.3348839848594,9.840667205443541,2017,6,5,12
u1r40jv,52.414699282257175,9.850824593916698,2018,2,6,4
u1qfkbq,52.42823953279454,9.709581117385978,2017,9,6,8
u1qfpht,52.40796070266069,9.807427433975985,2019,3,5,20
u1qcwnh,52.32885782169548,9.762609611214135,2018,11,4,2
u1qcyug,52.36498915737299,9.793349734900495,2019,4,5,11
u1qczhu,52.36513933986607,9.805590788260579,2019,1,5,17
u1qf5y4,52.41629876847662,9.660992021919263,2018,5,7,15
u1qfjv8,52.413372207562375,9.74565837845095,2017,9,5,2
u1qfnpk,52.42357363457389,9.762114589372276,2017,1,6,17
u1qcy9k,52.346734214823485,9.783765931707636,2017,6,6,12
u1qcve6,52.35788534606544,9.7377912639933,2017,6,7,10
u1qfqc8,52.435799978354666,9.788900521393142,2019,4,7,21
u1qfqbd,52.42995369143784,9.792751540816724,2018,10,3,11
u1qcym2,52.36861394032102,9.767703813663939,2017,5,5,15
u1qcxsv,52.322194183180954,9.82939118467102,2019,2,5,9
u1qfj4j,52.39457588777015,9.71982394230367,2019,3,3,1
u1qf5jf,52.414584337077365,9.627509326851648,2018,4,6,8
u1qcus8,52.364371462016265,9.690001181846073,2017,12,1,20
u1r40ye,52.41967131531819,9.881248151265169,2017,2,3,4
u1qfjeu,52.40394659675196,9.739522310611385,2017,5,5,15
u1r184n,52.30592417729671,9.852648005765014,2019,5,6,8
u1qfnvf,52.41460950864851,9.792645910675503,2018,12,4,17
u1qfhd3,52.39640109360845,9.692271937774976,2018,2,3,3
u1qczmn,52.367287047492404,9.820167345983203,2019,1,4,3
u1r184s,52.309034764470724,9.849704940266413,2018,6,1,10
u1qcgdt,52.35361065225936,9.653272516957013,2017,7,5,0
u1qfj2t,52.38653967781582,9.730802863431293,2017,5,6,13
u1qfpkb,52.41000574598671,9.81125390147573,2017,6,6,5
u1qctpj,52.33442206145071,9.71961055604799,2017,2,1,16
u1qfpv2,52.41262546096283,9.83391712947095,2019,4,1,21
u1r18n0,52.328651678517936,9.844941243109094,2018,1,6,2
u1qcvz2,52.3796593905925,9.745093570200922,2018,11,4,12
u1qfhty,52.41572004050565,9.69882109981952,2017,8,7,21
u1qcv70,52.356467493490186,9.724003798856723,2018,1,4,22
u1qfpmt,52.413507124103894,9.818825847564266,2017,3,7,7
u1qcukk,52.362766467835826,9.68497297822901,2019,1,7,3
u1qcxky,52.32198555827366,9.819526391814593,2019,2,2,8
u1r40uv,52.40998053709012,9.884754912325722,2018,10,3,17
u1qf4yz,52.42123161723441,9.62314760170916,2019,5,7,17
u1qfn8n,52.38297188407087,9.786949754516376,2017,3,7,5
u1r1b31,52.34556610100872,9.857467379465886,2018,9,1,12
u1qcvgm,52.357646973777534,9.753082340784756,2019,5,6,17
u1qfh4q,52.39639671994278,9.676445457679709,2018,9,2,20
u1r1bzj,52.37858935651584,9.884345449779104,2019,4,4,18
u1qcuqc,52.37622445887733,9.681523732671057,2017,12,6,13
u1r1btc,52.371820968064796,9.867405585926567,2019,5,1,8
u1qfjjz,52.415524194498396,9.721699293596064,2017,5,1,11
u1r1bmg,52.371345829713974,9.859156488017232,2018,8,5,6
u1qfn4d,52.3973301074566,9.759608975363209,2017,8,4,11
u1qcguj,52.36152460976913,9.664346401412013,2018,3,1,9
u1qfm2j,52.42716647676993,9.730091152461002,2017,10,5,9
u1qfh20,52.38393939681342,9.679262261859956,2017,2,5,9
u1qfnnu,52.42102764986721,9.76208333282655,2017,11,1,18
u1qcwqv,52.332836366220654,9.773962989415761,2019,3,2,1
u1qfr39,52.434998401313266,9.812725681952863,2017,7,5,11
u1qcvu2,52.36260911567719,9.745813807805996,2018,2,3,1
u1qcwws,52.331058610109274,9.783789580074426,2018,10,4,13
u1r1bec,52.36031557783128,9.868426351592074,2018,1,5,11
u1qcwqv,52.33246214602869,9.774531457384715,2018,3,4,23
u1qfp28,52.38659339817103,9.811670790074588,2017,11,6,4
u1qfhfq,52.39573658770544,9.709402968175512,2017,8,7,2
u1qcxys,52.33151494868459,9.838823552682342,2018,6,7,9
u1qcwz1,52.33392902870103,9.790373356296659,2018,9,2,7
u1r1856,52.31391114759762,9.846811216333995,2017,3,6,4
u1qcswu,52.33276647913554,9.696213683813726,2019,1,5,11
u1qcxpj,52.33338674117288,9.806892050316494,2019,4,4,3
u1r1bvd,52.36932265789199,9.879936292514437,2018,10,1,20
u1qfpe4,52.39938711100225,9.825847008030612,2017,1,1,0
u1qfqdz,52.44287973194404,9.787659409557362,2017,6,6,1
u1qcv9g,52.348543223784404,9.738931088439392,2018,11,3,15
u1qfphv,52.40998083050262,9.807640164040833,2018,8,7,10
u1qf5bm,52.385498104833495,9.663912670230443,2017,7,1,1
u1qfj04,52.383720942595694,9.715214840359938,2017,6,4,4
u1qcvjx,52.36988234432335,9.722680292212932,2017,6,6,3
u1qcv37,52.346577147933196,9.728334495350826,2018,3,6,4
u1qfq8p,52.42792475062176,9.788159519909515,2018,4,1,11
u1qfhky,52.41019750624574,9.687950118344999,2018,9,1,19
u1qctpf,52.33758379440662,9.716031397173978,2019,5,6,14
u1r184b,52.31013195860945,9.844220967295433,2019,4,7,14
u1qcvhx,52.36492595754296,9.72169051788796,2018,11,6,5
u1qfjku,52.4100902859213,9.728589828168323,2018,11,7,13
u1qfpud,52.40800910717156,9.835577191029117,2017,8,5,15
u1qfp6w,52.396636885202554,9.820013120232755,2018,10,2,1
u1qfp7t,52.40318702180483,9.818385742128847,2018,4,2,21
u1qfq6q,52.439713942785126,9.775666239601318,2017,11,4,22
u1qcvw3,52.374429473791366,9.736305330108397,2019,1,6,10
u1qcv16,52.346683700988294,9.715534232291569,2018,12,4,20
u1qf5nb,52.42110631834443,9.624065244578043,2018,5,4,7
u1qfj3f,52.393340181467124,9.726002910646802,2018,5,2,13
u1qf78s,52.43056531160472,9.65204427259198,2018,10,2,9
u1qcz0w,52.34230771316639,9.809295457311789,2017,4,6,10
u1qfngp,52.39968031137956,9.799614266005355,2017,3,7,9
u1qf78m,52.42890609851138,9.653276106198536,2019,4,2,11
u1qczw3,52.37434377593516,9.824258902167996,2018,12,3,15
u1qcv3c,52.34899569704298,9.725381153585126,2018,8,5,2
u1qfhmw,52.41353446488486,9.687532901443536,2018,4,5,20
u1r403j,52.3883571630824,9.861792834104254,2019,1,1,23
u1qcs7x,52.314383738195176,9.689094523798575,2017,7,2,8
u1qcv3h,52.3448638095226,9.729216643095226,2019,1,4,5
u1r40sy,52.41027515893734,9.874851421431456,2017,3,2,11
u1r40hg,52.40900473954314,9.848840457630967,2019,3,4,5
u1qcybh,52.33947447922431,9.795157994764331,2017,11,4,9
u1qcvz5,52.3785878405818,9.749362112151431,2018,12,6,15
u1r18t1,52.32313057019888,9.867183459435358,2017,1,4,8
u1qfpw0,52.416634101375756,9.822296293826586,2018,7,4,10
u1qfk2q,52.429391418871695,9.687623570540175,2017,9,2,0
u1qf4vm,52.41180505855978,9.620464695897237,2018,9,6,22
u1qfh8z,52.38811094727609,9.700351311147685,2017,4,6,20
u1qcxfy,52.310149524094065,9.841618223188062,2017,3,6,3
u1r1bt0,52.36728621611628,9.866893086081367,2017,8,5,21
u1qfhu5,52.40598931577227,9.705346699906368,2017,4,7,21
u1qcup5,52.3786519591822,9.67222895663769,2017,4,6,5
u1qfnyu,52.4212563775359,9.795339387658846,2018,12,6,10
u1qfqfz,52.44209869530738,9.798715675472598,2018,11,2,3
u1qf5zg,52.42590312908897,9.662450008290072,2019,3,6,4
u1qctyc,52.332792897213835,9.746297627554318,2018,7,1,14
u1qcwmh,52.322491275116555,9.773038881407144,2018,12,1,7
u1qfpyf,52.419923066477544,9.83559708063294,2018,11,5,21
u1qfnuv,52.40948428017312,9.796251385954914,2017,11,1,11
u1r409b,52.39371386420101,9.866354414575358,2018,5,7,10
u1qfntf,52.415162959932736,9.781598987693537,2019,3,7,0
u1qcz2n,52.340122547839506,9.82007081010912,2018,6,6,4
u1qcsx0,52.3345619975058,9.69032346498248,2017,3,1,1
u1r402f,52.38710694730746,9.85800470015117,2018,12,7,11
u1qfh4v,52.3991191385533,9.67587245153363,2019,3,5,9
u1qcgf6,52.35216707466346,9.659905774364399,2017,1,3,18
u1qfr2y,52.431738237075635,9.819507887861207,2017,12,3,4
u1qfhn0,52.41699115520012,9.668098833828752,2018,12,4,2
u1qfpg2,52.401407792230074,9.834073081287212,2018,6,7,12
u1qfqfm,52.44011160974661,9.79635000986607,2019,3,3,3
u1qfr4p,52.43822787982326,9.810717990807486,2018,1,5,14
u1qfp87,52.38534622348381,9.826377598758135,2018,6,3,0
u1qfhfm,52.39547910490163,9.708098998916746,2018,4,5,18
u1qf78s,52.43007210434255,9.652668110892058,2017,3,1,21
u1qf72k,52.42820389935713,9.641295945593354,2018,9,1,23
u1qcymb,52.37099063744217,9.76817789105839,2019,1,6,15
u1qcsr6,52.33519141261638,9.682227183543203,2017,4,3,3
u1qcybd,52.34295855367423,9.792499317767778,2017,11,3,11
u1r1br2,52.37898054681233,9.85526369940855,2017,1,3,12
u1r40d0,52.39407669071479,9.86668070663846,2017,7,6,11
u1qcxmy,52.327452019721136,9.820387382908558,2019,4,3,10
u1qfh38,52.39154496824918,9.680269523783078,2017,10,2,17
u1qcyxp,52.37738204821172,9.787969788908741,2017,12,1,23
u1qf5v7,52.412705376897016,9.661179742510011,2017,9,7,8
u1qcxhu,52.32174434759581,9.805345522557902,2017,8,4,17
u1r40ee,52.40261099779832,9.870155819470414,2018,5,3,1
u1qf72r,52.42855731799391,9.644727328724105,2019,5,6,15
u1qfpc7,52.39012133893575,9.837126899984268,2018,4,3,16
u1qfjyj,52.41662611766654,9.751951817797877,2017,11,2,17
u1r1b7x,52.35934380857537,9.865614930575994,2017,7,5,16
u1qfr1c,52.43684599250027,9.802263687301703,2017,2,7,1
u1qfh6x,52.396779035127786,9.68899002846855,2018,6,4,4
u1qcvbt,52.34176512582905,9.75308755514202,2018,5,2,22
u1qf5zh,52.422400725754265,9.662972486474414,2018,6,7,19
u1qfr1k,52.43401403863026,9.806062641048909,2017,2,2,5
u1qfpb2,52.38462695291499,9.832867078141206,2017,7,5,23
u1qczm5,52.36741564794274,9.816177127117427,2017,4,6,1
u1qcgdn,52.351047386443554,9.655086852949049,2018,3,7,13
u1qcv7c,52.359662221586696,9.724462351283249,2018,7,6,22
u1qcww0,52.328105950896784,9.778856536542866,2018,8,2,13
u1qcym5,52.36686400586176,9.771097229901114,2017,8,1,21
u1qcvm3,52.36841514062339,9.725498106850857,2018,6,5,9
u1qczd8,52.353066626226976,9.823031249575415,2019,4,6,9
u1qfpvn,52.41047231177638,9.841039275653582,2018,11,6,16
u1qfj2x,52.38573343437873,9.733128003812643,2017,12,6,18
u1qcvt2,52.3683487160338,9.734851112163794,2018,3,7,19
u1r40yu,52.420349840756124,9.883351886543029,2018,5,3,12
u1qcuw7,52.373703809294874,9.695272541651113,2018,12,4,5
u1qfnms,52.41435971147812,9.77326312049733,2018,3,6,7
u1qfqb1,52.42790358431217,9.791543688005932,2018,3,5,12
u1qcz21,52.34004250950846,9.813265343533924,2018,4,2,9
u1r4003,52.38499501915905,9.846016979913466,2017,12,1,15
u1qfppd,52.42454964995215,9.802998080981148,2018,9,7,2
u1r1bhw,52.363821604200716,9.852567049939628,2017,7,1,8
u1qfhjf,52.41574206680094,9.672043510905326,2017,8,3,22
u1qcxvw,52.325424727961355,9.841633845075265,2018,4,7,10
u1qcwyg,52.332518447729484,9.79391005594217,2019,5,6,12
u1r1b05,52.33909941047586,9.84844739403754,2017,6,6,19
u1qcgex,52.35842158478514,9.656515900089515,2019,3,7,16
u1r18te,52.32631281520884,9.869966179234192,2017,9,7,10
u1qczsr,52.36323965338686,9.831607018344771,2018,2,4,21
u1qczrm,52.379992438499265,9.818598544552895,2017,3,1,8
u1r40uh,52.40545365606835,9.882601804813234,2019,3,4,0
u1qcztd,52.369520081334514,9.824545107714123,2018,5,4,8
u1qfjqv,52.41995408392555,9.730638046446645,2017,8,1,0
u1qfhwj,52.41609460472921,9.69699905483975,2018,8,4,16
u1qfphc,52.40937284276911,9.801297567071675,2018,3,4,3
u1qcxex,52.31532676303861,9.831516514834664,2017,7,6,15
u1qfq7h,52.44327704858412,9.773592247211004,2017,10,4,1
u1qfhhk,52.407165385618384,9.674478497456867,2018,11,3,7
u1r1bt5,52.36691164498022,9.870340300728877,2017,7,6,12
u1qfr3g,52.436440395764755,9.815170700086817,2017,8,3,23
u1qcuy9,52.37505900721381,9.702943580788768,2017,3,1,4
u1qcxwm,52.32934691975544,9.829120022990338,2018,2,4,19
u1r1cj6,52.36812714905174,9.891624643741693,2017,12,4,7
u1qcwzw,52.33724301840576,9.798397260938167,2018,10,4,21
u1qcyfy,52.35518866452226,9.798240959899841,2017,9,7,21
u1qcgzw,52.38121198740062,9.666305975315076,2017,6,7,3
u1qcy0z,52.344330001459134,9.76568285939124,2017,10,2,5
u1qcupb,52.382662629662136,9.669083600968353,2018,2,7,18
u1r1beq,52.35679548319747,9.874124695797855,2017,10,5,19
u1qcvgb,52.3607112247062,9.745929456620745,2017,11,1,2
u1r40eq,52.40144114298351,9.874842492724902,2018,6,5,18
u1qcvhu,52.36512588137525,9.717875559406579,2018,1,6,14
u1qcsyz,52.33291447034938,9.711072541675186,2017,9,1,22
u1qfpmc,52.41529275846837,9.81299565312764,2017,3,3,15
u1qcwhg,52.32222422590079,9.760446543385846,2018,11,4,6
u1qcykq,52.36225735761646,9.776074233908007,2018,1,2,0
u1qfn4g,52.398094056764045,9.760990177637407,2018,9,1,19
u1qfhx0,52.42219625096553,9.69126218816717,2017,4,6,9
u1qfny2,52.418068351149934,9.789523174587007,2017,8,7,18
u1qfpud,52.40858774184862,9.836104254870456,2018,3,4,18
u1qfhxx,52.4242077954675,9.699705925369791,2018,5,4,7
u1r40gd,52.40269716436882,9.879717530671634,2018,10,1,7
u1r40ew,52.402254870656385,9.874235845103701,2018,9,4,8
u1r184q,52.30741110108224,9.852495914908234,2018,12,1,3
u1r409n,52.38858365778715,9.874373426934682,2018,1,6,0
u1qfpbs,52.38601162929162,9.838628017090775,2018,3,4,17
u1qfpb1,52.3829278048279,9.834842249610153,2019,4,3,13
