geohash7,nonacc_lat,nonacc_long,UJAHR,UMONAT,UWOCHENTAG,hour,geohash,cluster_id
u1r18n9,52.331003623386,9.845544884033057,2019,5,5,12,u1r18n,2218.0
u1r1b3r,52.34671810677354,9.865681827448109,2018,9,6,5,u1r1b3,-1.0
u1qcxk1,52.31789503784583,9.812529504762553,2017,11,3,16,u1qcxk,823.0
u1qcz8t,52.34239527333988,9.829866755612251,2018,3,3,2,u1qcz8,868.0
u1r41ev,52.403647838425854,9.916687401233302,2018,10,2,16,u1r41e,-1.0
u1qfp1s,52.391360025145985,9.80646492570236,2017,7,7,6,u1qfp1,2017.0
u1r4089,52.38588904156771,9.868270790279324,2018,5,6,11,u1r408,-1.0
u1qcz4u,52.355050467674005,9.806212010539264,2018,3,7,5,u1qcz4,-1.0
u1qfq6u,52.44290339511711,9.772619398287633,2018,2,3,21,u1qfq6,-1.0
u1qfjcc,52.39327113182211,9.74652295894363,2018,8,5,16,u1qfjc,165.0
u1qfnj7,52.41216561787579,9.76110563146494,2017,7,4,23,u1qfnj,1920.0
u1qcv39,52.34786202030465,9.725489039745232,2018,1,1,8,u1qcv3,57.0
u1qfj2s,52.38603193357,9.729104490179946,2018,6,6,1,u1qfj2,165.0
u1qfnq3,52.417824377078716,9.769049223635696,2018,1,1,15,u1qfnq,1941.0
u1qcy5u,52.36002833845222,9.762298712136088,2019,2,3,15,u1qcy5,165.0
u1qfng7,52.401998952338865,9.793140231048394,2018,11,6,14,u1qfng,1912.0
u1qfq33,52.43388267847654,9.768505690951317,2018,5,4,21,u1qfq3,-1.0
u1qf5u2,52.407114571766904,9.658036174923827,2017,9,1,7,u1qf5u,1234.0
u1qfhsv,52.41026839646314,9.69780012010621,2018,8,7,19,u1qfhs,1402.0
u1qfn2f,52.38802473866636,9.77054146150683,2018,10,6,10,u1qfn2,-1.0
u1qfq91,52.43353832807446,9.779431827491825,2019,2,4,18,u1qfq9,-1.0
u1qcswj,52.329173188229504,9.69757879002401,2019,1,7,13,u1qcsw,34.0
u1qfn9f,52.39282661891734,9.781705284564127,2018,9,7,16,u1qfn9,1849.0
u1qfpdd,52.39721330958889,9.825220035984168,2019,1,3,20,u1qfpd,2082.0
u1qcv1h,52.34530476953128,9.71742980670744,2017,4,6,12,u1qcv1,57.0
u1qcwnh,52.32808622299327,9.761403426016766,2018,8,1,5,u1qcwn,-1.0
u1qctzg,52.337854138254464,9.749149709766028,2017,4,6,23,u1qctz,85.0
u1r40e3,52.401530113926256,9.867580605956515,2018,9,1,23,u1r40e,2302.0
u1qfhpq,52.422856374287356,9.677425750872445,2018,10,6,17,u1qfhp,-1.0
u1qcwhu,52.32106854525665,9.761694150630165,2017,3,3,16,u1qcwh,-1.0
u1qcxry,52.338764906588466,9.820219677682568,2017,4,6,17,u1qcxr,1089.0
u1r1852,52.31336709534168,9.8447455180986,2017,12,2,8,u1r185,-1.0
u1qfp0j,52.383877953377294,9.807238809795424,2019,2,7,18,u1qfp0,1174.0
u1qcvgx,52.359277306607495,9.754780612302751,2018,1,4,15,u1qcvg,165.0
u1qfhrz,52.426102522903996,9.689344851464547,2017,1,2,17,u1qfhr,1442.0
u1r1bs4,52.3621436051981,9.868497889044873,2018,7,2,3,u1r1bs,2243.0
u1qcxt1,52.32367606367386,9.824189361980944,2017,10,4,0,u1qcxt,860.0
u1qcuhw,52.36450038331477,9.677196543537082,2018,9,5,17,u1qcuh,176.0
u1qfn8y,52.38787305595058,9.787297538387287,2019,5,3,23,u1qfn8,1867.0
u1qcgey,52.36006683450032,9.655269604176304,2018,4,6,3,u1qcge,2.0
u1r187f,52.31584807782946,9.858841523571572,2018,8,2,5,u1r187,-1.0
u1qcswu,52.33294735130708,9.696168324090657,2018,3,5,6,u1qcsw,47.0
u1qcgxs,52.38078627799159,9.652816201079506,2017,2,3,15,u1qcgx,-1.0
u1qcgeh,52.35624688804634,9.65150755505003,2019,2,7,17,u1qcge,2.0
u1r4154,52.399898959324034,9.890964130706774,2017,11,7,23,u1r415,-1.0
u1qfnhe,52.40774871078882,9.760746967446892,2019,1,4,19,u1qfnh,1920.0
u1r40nr,52.41826659765788,9.853882212940835,2017,2,5,11,u1r40n,2335.0
u1qcuns,52.37463570745097,9.674025968697775,2019,1,5,4,u1qcun,193.0
u1qcsrw,52.336611680822585,9.68734804345491,2018,11,1,23,u1qcsr,32.0
u1r186z,52.31084760729426,9.865022598389398,2017,4,7,22,u1r186,2206.0
u1qcvph,52.37848482762449,9.718486971555796,2018,8,1,21,u1qcvp,165.0
u1r1b84,52.340049238280116,9.868795515984306,2017,10,6,14,u1r1b8,2233.0
u1r1bw7,52.3741531978759,9.870591390606917,2019,1,5,9,u1r1bw,2265.0
u1r1bsk,52.36350855869305,9.87202718903676,2018,8,2,14,u1r1bs,2264.0
u1qcxpu,52.3378423167271,9.806344490491199,2018,10,1,14,u1qcxp,842.0
u1qcysd,52.364521723786275,9.781670647549571,2018,12,2,5,u1qcys,958.0
u1qfn7y,52.40358607633747,9.775823271071497,2017,6,4,2,u1qfn7,1866.0
u1qcuh2,52.36274056913381,9.668075830302707,2017,5,1,5,u1qcuh,170.0
u1r18k6,52.3195840053392,9.858029288320251,2018,9,1,21,u1r18k,-1.0
u1qcu6y,52.35516703641317,9.687268484725307,2018,1,4,9,u1qcu6,122.0
u1qcz76,52.35780666432457,9.814577014274144,2018,1,2,17,u1qcz7,1105.0
u1qcubx,52.34185535727912,9.710609833912583,2018,9,2,15,u1qcub,57.0
u1qcy47,52.35194635252468,9.76131427722365,2017,10,3,13,u1qcy4,165.0
u1qfh3e,52.391991271443345,9.684021764578263,2017,5,1,1,u1qfh3,1344.0
u1qfjzq,52.42355332527743,9.753756951867171,2018,7,6,10,u1qfjz,1800.0
u1qczj8,52.37026850047426,9.800148696958745,2018,8,7,19,u1qczj,1062.0
u1qcvuc,52.365984155844785,9.746782333164631,2017,3,4,15,u1qcvu,165.0
u1r1b6d,52.353725748766955,9.858282593089413,2017,11,4,4,u1r1b6,2229.0
u1r1bmb,52.37063880165785,9.856095672673007,2018,2,3,10,u1r1bm,2237.0
u1qctzm,52.335483845250494,9.75274740566675,2017,11,1,16,u1qctz,85.0
u1qcztk,52.36793104670572,9.828570943625737,2017,10,6,20,u1qczt,-1.0
u1qcywc,52.376052010657844,9.780313917859804,2019,1,4,20,u1qcyw,1066.0
u1qcxqt,52.33189756107793,9.818064370282727,2018,10,3,8,u1qcxq,856.0
u1qcvt5,52.36699430806491,9.738487365805018,2017,3,6,18,u1qcvt,165.0
u1r1bqq,52.374434019075395,9.863147104158706,2019,2,6,5,u1r1bq,2244.0
u1qcudy,52.354483434907806,9.698805730040638,2017,8,4,14,u1qcud,158.0
u1r18k3,52.31926527871328,9.857338344396043,2019,2,2,8,u1r18k,-1.0
u1qczm6,52.368612360225846,9.813866444188443,2017,5,2,23,u1qczm,1151.0
u1qfn8s,52.38657405043621,9.7840516623021,2017,10,7,4,u1qfn8,1867.0
u1qfpuh,52.40613702850668,9.839339250715298,2017,10,2,5,u1qfpu,-1.0
u1qfqen,52.444538823961345,9.786835088756996,2018,4,2,12,u1qfqe,-1.0
u1r18xw,52.3361504119819,9.874847902328227,2017,5,6,2,u1r18x,-1.0
u1r1b0q,52.34156127744983,9.853113015088962,2018,3,3,6,u1r1b0,-1.0
u1r1bus,52.364835364176514,9.883156290260606,2018,2,2,22,u1r1bu,-1.0
u1qfpsw,52.4079131653909,9.831255276014883,2018,11,2,0,u1qfps,2131.0
u1qcvq4,52.37194230913053,9.725787908597622,2017,5,6,20,u1qcvq,165.0
u1qcsz3,52.33579676171812,9.703388387139855,2017,3,3,22,u1qcsz,54.0
u1qcgd2,52.35155018511361,9.646972382404103,2019,4,7,10,u1qcgd,-1.0
u1qfh3y,52.392944470115154,9.688199074444329,2018,5,3,12,u1qfh3,1344.0
u1qfpyk,52.417759112407616,9.839135482279751,2017,7,3,15,u1qfpy,2138.0
u1qf5n7,52.418447506599904,9.629121781549099,2017,3,5,4,u1qf5n,1234.0
u1qfr2s,52.430850334292685,9.817025998188582,2017,12,4,2,u1qfr2,2149.0
u1qcvmu,52.371416336029135,9.728963654936123,2018,8,5,6,u1qcvm,165.0
u1qfp8q,52.38481007695045,9.830838802050856,2018,7,7,23,u1qfp8,2067.0
u1qcy5n,52.35571027109257,9.765216589714882,2018,10,5,11,u1qcy5,910.0
u1qcurj,52.378343996198474,9.686575771328801,2017,8,2,14,u1qcur,204.0
u1qcwq3,52.329537836552824,9.768233703608844,2017,8,3,15,u1qcwq,756.0
u1qczx1,52.37750916144403,9.823953791441342,2017,12,3,20,u1qczx,1193.0
u1qcyg7,52.358050872767976,9.793275228081493,2019,2,6,15,u1qcyg,956.0
u1qcuvc,52.371173784273346,9.702454210853642,2018,6,5,14,u1qcuv,165.0
u1qfhyt,52.419729851982794,9.708967818390557,2019,5,6,14,u1qfhy,1493.0
u1qczj5,52.366498627466896,9.80462791232957,2018,12,3,0,u1qczj,-1.0
u1qfhrv,52.42636768039487,9.687003287854226,2017,6,3,6,u1qfhr,1442.0
u1qcukj,52.36221122380495,9.68610136330116,2017,11,5,11,u1qcuk,122.0
u1r1b12,52.345854960023864,9.844643618023694,2018,5,2,0,u1r1b1,-1.0
u1qfn4v,52.39798586713903,9.763934433632427,2018,7,5,4,u1qfn4,165.0
u1r408b,52.388098189496326,9.866409570980506,2017,4,1,6,u1r408,-1.0
u1qcy15,52.34544642605593,9.760235527167767,2019,4,1,6,u1qcy1,755.0
u1qcxgm,52.31353461224376,9.840177096266947,2018,2,6,20,u1qcxg,-1.0
u1qfnhp,52.40612969452086,9.765491845615706,2019,5,7,6,u1qfnh,1920.0
u1r40y7,52.417508925712156,9.880856053145397,2017,2,6,23,u1r40y,-1.0
u1qcvw0,52.37273311505608,9.735223002225515,2019,4,1,7,u1qcvw,165.0
u1qcwyf,52.332943448149464,9.792526537346745,2017,4,3,22,u1qcwy,805.0
u1qfjn8,52.418533700962804,9.713089058860417,2017,6,5,21,u1qfjn,1493.0
u1qczfw,52.35370355990796,9.842372339749147,2017,6,1,17,u1qczf,1146.0
u1qfngm,52.401427826280205,9.796867003294837,2017,5,7,10,u1qfng,1912.0
u1qfnr3,52.42276209234512,9.769232211244915,2017,3,7,13,u1qfnr,-1.0
u1qcwz3,52.33568952377496,9.790309346799397,2017,4,7,4,u1qcwz,807.0
u1qcv81,52.338961642132254,9.735580357242752,2019,3,7,23,u1qcv8,-1.0
u1qfpbt,52.38686872728282,9.8396766106936,2017,4,3,21,u1qfpb,2067.0
u1qcu8c,52.34314372927422,9.692502251585607,2018,12,4,3,u1qcu8,130.0
u1qctz8,52.33694419302808,9.745366285718578,2017,5,4,21,u1qctz,84.0
u1qfp4m,52.39643860110221,9.807501471588939,2018,9,3,21,u1qfp4,2044.0
u1r184x,52.308925786308315,9.854465964290775,2019,5,4,6,u1r184,2206.0
u1qcy00,52.33970954576292,9.756239280007312,2019,2,4,14,u1qcy0,398.0
u1qcu7d,52.359093538469295,9.682823760243073,2018,12,3,9,u1qcu7,122.0
u1r18wv,52.33280113380311,9.873713596956195,2019,3,6,5,u1r18w,-1.0
u1r18me,52.32553422912885,9.858917769142742,2018,9,1,9,u1r18m,2217.0
u1qczwg,52.377179191819714,9.826911301301658,2017,7,5,23,u1qczw,1192.0
u1qf4zp,52.422254786090186,9.622983739080484,2019,5,3,6,u1qf4z,1213.0
u1qfnpk,52.4235510429453,9.762500264112157,2017,5,4,1,u1qfnp,-1.0
u1qfjyn,52.41701037128712,9.754005963001406,2017,11,5,4,u1qfjy,1786.0
u1qfhpw,52.425024968132774,9.676568478873435,2018,8,7,16,u1qfhp,-1.0
u1qfnze,52.42512062893304,9.793648592626546,2017,6,1,22,u1qfnz,-1.0
u1qfn0h,52.38308234006289,9.762639557679929,2017,5,6,7,u1qfn0,1033.0
u1qfr6t,52.441159949804494,9.818808067546344,2018,10,2,17,u1qfr6,-1.0
u1qcxjm,52.32511289169139,9.80686535991572,2017,9,4,17,u1qcxj,-1.0
u1qfhcw,52.391472378470866,9.710156658961886,2018,1,4,19,u1qfhc,1389.0
u1r40kd,52.40845376443062,9.85816485350329,2019,1,3,16,u1r40k,2326.0
u1qfpbb,52.38755093232829,9.83366279848549,2019,4,2,14,u1qfpb,2067.0
u1qcsnp,52.328359336518886,9.678372900996626,2019,4,4,6,u1qcsn,24.0
u1r40wp,52.41697016972144,9.875812019645998,2019,5,7,9,u1r40w,-1.0
u1r40xj,52.4226247695957,9.873104881171805,2017,2,4,10,u1r40x,-1.0
u1qf5en,52.400344891909114,9.65430927698563,2017,6,3,22,u1qf5e,-1.0
u1r40r6,52.423907544621045,9.85767926495974,2019,4,1,21,u1r40r,-1.0
u1r4059,52.402181088967104,9.845584247934237,2018,11,6,15,u1r405,-1.0
u1qfh08,52.386467350008786,9.668717220088528,2019,5,4,13,u1qfh0,1215.0
u1qfjm6,52.412961185308134,9.726822473905669,2017,10,4,6,u1qfjm,1740.0
u1qfjuz,52.4101105756107,9.754654253582316,2017,6,4,22,u1qfju,1780.0
u1qfj17,52.389712657263296,9.717124857081764,2017,11,6,9,u1qfj1,165.0
u1r18zb,52.338561343812025,9.877959173841584,2017,8,2,19,u1r18z,-1.0
u1qfhu2,52.406521439323534,9.701120489652096,2018,8,4,0,u1qfhu,165.0
u1qfhvx,52.41307721272191,9.711792369907801,2017,7,4,6,u1qfhv,1732.0
u1r1bv6,52.368921079987324,9.879789133130243,2018,10,3,14,u1r1bv,-1.0
u1qfpeg,52.40362605826585,9.826742995462855,2017,10,3,15,u1qfpe,2082.0
u1qfj9r,52.39022430233085,9.743803169203119,2017,10,7,15,u1qfj9,165.0
u1qcyv9,52.369555819777716,9.790823659962145,2017,5,2,8,u1qcyv,1059.0
u1qfp4d,52.397840950346136,9.802678075492304,2018,3,5,22,u1qfp4,2035.0
u1qfq77,52.444946096411435,9.771539405846644,2018,2,5,0,u1qfq7,-1.0
u1qcz7b,52.360272995262974,9.8115888529758,2017,12,6,15,u1qcz7,1102.0
u1qczk9,52.364377289473026,9.812887983043348,2017,9,2,7,u1qczk,1151.0
u1qczst,52.3638737039017,9.82960266988536,2018,12,2,18,u1qczs,1128.0
u1qcxyv,52.332915844775286,9.840405977879744,2018,12,2,11,u1qcxy,869.0
u1qczme,52.37039126911041,9.815481979608293,2018,12,7,4,u1qczm,1163.0
u1qcv0s,52.34231731548039,9.71770641661445,2019,3,3,4,u1qcv0,57.0
u1r1bhd,52.364764502824876,9.846582845642736,2017,10,1,16,u1r1bh,-1.0
u1qcyq5,52.372906453637256,9.771399063808133,2017,8,1,20,u1qcyq,1008.0
u1r417q,52.40166063178648,9.907099375690246,2018,7,2,14,u1r417,-1.0
u1qfh5x,52.40282607622486,9.677592725359906,2017,1,2,16,u1qfh5,1363.0
u1qcsr8,52.336793638940115,9.68017694183281,2018,10,1,3,u1qcsr,31.0
u1qcv5d,52.35916907888299,9.715608596970245,2019,3,6,12,u1qcv5,165.0
u1qctrz,52.338705820314324,9.733553886671196,2017,7,4,13,u1qctr,57.0
u1qfprq,52.42287074774846,9.819994614141637,2017,10,2,12,u1qfpr,2147.0
u1qf4g4,52.39998524073013,9.61665202537101,2017,6,4,10,u1qf4g,-1.0
u1qfhvn,52.41148103019461,9.709584067532925,2017,9,5,16,u1qfhv,165.0
u1r1bp4,52.378280064127274,9.846998098395334,2019,1,3,9,u1r1bp,-1.0
u1qcyfw,52.352620136586935,9.797880686027346,2018,11,4,7,u1qcyf,961.0
u1qcxv6,52.32443733502162,9.836795983099082,2018,9,4,17,u1qcxv,-1.0
u1qcub7,52.34026618713593,9.705224012158618,2019,4,3,13,u1qcub,145.0
u1r40x4,52.42246567936452,9.86876445371933,2018,4,4,17,u1r40x,-1.0
u1r18p9,52.33739867502754,9.845525671037423,2017,8,5,15,u1r18p,-1.0
u1qczph,52.37855263101717,9.805646049456044,2018,1,3,18,u1qczp,1167.0
u1qcvq0,52.371925223738096,9.724170170790844,2018,8,5,3,u1qcvq,165.0
u1qcv3h,52.345311800986394,9.729539750551787,2017,12,1,5,u1qcv3,357.0
u1qcy73,52.35797024463978,9.768747744415515,2017,12,1,5,u1qcy7,165.0
u1qczyt,52.374730535921174,9.839685350351436,2017,6,3,7,u1qczy,-1.0
u1qctr0,52.33435536180401,9.72301974387464,2017,3,6,1,u1qctr,63.0
u1qcwx9,52.33747585785607,9.78037565595052,2017,6,4,21,u1qcwx,795.0
u1qcsqh,52.32855267726429,9.685638511010136,2018,5,3,21,u1qcsq,24.0
u1qfqkp,52.448860667380806,9.777127064722704,2017,1,3,8,u1qfqk,-1.0
u1qf4vk,52.411798492036965,9.619395144757943,2018,6,6,19,u1qf4v,1203.0
u1r41km,52.40726414061125,9.906301480926297,2017,2,2,18,u1r41k,-1.0
u1r1bve,52.36993452245674,9.881039718649149,2017,7,7,3,u1r1bv,-1.0
u1r1che,52.36466869101284,9.892027256328774,2018,4,7,13,u1r1ch,2266.0
u1qcyes,52.35932272042593,9.784291783698146,2017,6,2,20,u1qcye,958.0
u1r40qj,52.41654144969085,9.86171928072152,2019,2,3,7,u1r40q,2335.0
u1qcu3j,52.34528762312935,9.686563215275534,2018,9,2,3,u1qcu3,138.0
u1qf4uj,52.405040364161614,9.620015231485413,2019,2,5,17,u1qf4u,1195.0
u1qcguh,52.361859928547965,9.662607858340019,2017,4,7,11,u1qcgu,-1.0
u1qcv54,52.35579276755126,9.714781133330012,2017,1,6,8,u1qcv5,165.0
u1qcv5j,52.355754864972546,9.719263600878133,2018,11,3,14,u1qcv5,165.0
u1qfk27,52.42940451008015,9.683935309122804,2019,1,2,23,u1qfk2,1801.0
u1qfnue,52.40781485675665,9.79393408575076,2018,3,2,6,u1qfnu,1919.0
u1qcz21,52.33927967933974,9.812465601254136,2018,10,4,5,u1qcz2,858.0
u1r1b5f,52.35948444459606,9.846795874609507,2018,5,4,17,u1r1b5,2224.0
u1qfjc7,52.390632075260676,9.750025919918896,2017,8,7,19,u1qfjc,165.0
u1qfjb8,52.386656056658744,9.745375798342083,2018,10,3,20,u1qfjb,165.0
u1qfpf3,52.39617781905528,9.83431636572533,2018,6,7,13,u1qfpf,2090.0
u1qfh9t,52.391620676652146,9.697152667876637,2017,8,4,11,u1qfh9,1373.0
u1qfp3b,52.3933214649908,9.81177025385096,2019,3,4,3,u1qfp3,2026.0
u1r18n9,52.331090905484025,9.846405303731137,2019,1,2,17,u1r18n,2218.0
u1qcwm4,52.32333922411459,9.770657845376485,2017,1,6,20,u1qcwm,741.0
u1qcyhn,52.36173838433818,9.764512087016186,2019,2,7,14,u1qcyh,165.0
u1qfj1u,52.39341205720115,9.717884128212921,2018,10,7,2,u1qfj1,165.0
u1qfj0r,52.385459402144356,9.722437067997124,2019,5,4,22,u1qfj0,165.0
u1r1bey,52.360014732054644,9.874146214280804,2018,7,4,23,u1r1be,2235.0
u1qfnxc,52.42623508007284,9.779885368249136,2017,2,4,0,u1qfnx,1988.0
u1qfr5r,52.445809243251674,9.809542878747267,2017,1,2,22,u1qfr5,-1.0
u1qcycj,52.344525480762826,9.797050242476473,2017,12,7,9,u1qcyc,950.0
u1qf5n7,52.418291556088036,9.629247141000596,2017,6,6,1,u1qf5n,1234.0
u1qcxty,52.32651209400557,9.831199803757599,2019,3,5,14,u1qcxt,-1.0
u1qfh3v,52.39265555916759,9.686014887320413,2018,5,6,17,u1qfh3,1344.0
u1qfjxt,52.42413763719167,9.74210268497728,2018,5,6,12,u1qfjx,165.0
u1qfjg0,52.39939196725411,9.744952980044888,2018,11,5,18,u1qfjg,165.0
u1qcvqj,52.372260678479144,9.730314816881226,2018,3,2,10,u1qcvq,165.0
u1qfhp7,52.422893615310194,9.67313578519451,2018,4,7,18,u1qfhp,1435.0
u1qfq9n,52.43309734223196,9.78742188279909,2018,5,6,8,u1qfq9,2188.0
u1qcyn1,52.37208843995013,9.757978747931123,2017,6,1,12,u1qcyn,165.0
u1qcvyw,52.37567509214134,9.753938317100882,2019,5,2,2,u1qcvy,165.0
u1qcsr4,52.33356693052762,9.682131523223807,2018,2,6,12,u1qcsr,31.0
u1qcuk8,52.36469449781524,9.679150409903675,2019,2,5,22,u1qcuk,176.0
u1r1b2n,52.33972734479843,9.863200463233488,2017,10,2,12,u1r1b2,2221.0
u1qfp6j,52.394873662722595,9.818684653034536,2018,4,4,22,u1qfp6,2027.0
u1qcv4c,52.35410607739627,9.714172483550078,2017,6,5,2,u1qcv4,165.0
u1qfp24,52.38359523918594,9.813567857125397,2018,4,2,4,u1qfp2,1174.0
u1qcu65,52.350132410692865,9.683196493192282,2018,7,5,8,u1qcu6,121.0
u1qcv4e,52.35289700190354,9.716400485109444,2018,3,1,15,u1qcv4,165.0
u1qfpnw,52.41985366243805,9.808557921845015,2019,4,2,19,u1qfpn,2124.0
u1qcvyb,52.377211150835116,9.745688195961064,2017,2,3,22,u1qcvy,165.0
u1qfq95,52.43258872562208,9.782125551683038,2017,8,7,19,u1qfq9,-1.0
u1qcu5h,52.35542411428198,9.673958089848576,2018,2,2,16,u1qcu5,105.0
u1qcut6,52.36816582361627,9.693487149617088,2018,12,6,8,u1qcut,165.0
u1qcxdn,52.306266421237545,9.83013235654107,2018,7,1,11,u1qcxd,813.0
u1qfpvs,52.41325710682902,9.839622140888794,2018,9,5,20,u1qfpv,2139.0
u1qfpru,52.42559248379373,9.816935786228651,2018,4,1,23,u1qfpr,2127.0
u1qctyt,52.33175513644703,9.75173956527245,2018,12,5,6,u1qcty,83.0
u1r407c,52.40422422842799,9.857426852378687,2017,3,1,16,u1r407,2326.0
u1qfhtn,52.4113144572797,9.699237752490738,2017,5,7,20,u1qfht,1402.0
u1qcxrv,52.33875801247385,9.818051118618392,2018,5,1,0,u1qcxr,1089.0
u1qfnpw,52.42530079865571,9.764123791319653,2018,9,5,18,u1qfnp,2173.0
u1qcu5g,52.36069839778279,9.673019973202015,2018,1,5,3,u1qcu5,105.0
u1qfnu8,52.40772640210206,9.789183146599042,2018,10,3,14,u1qfnu,1919.0
u1qcv0q,52.340547984558754,9.720885194562312,2018,1,4,17,u1qcv0,57.0
u1r40qg,52.42042209740305,9.8588727235616,2019,2,5,11,u1r40q,2335.0
u1r4010,52.3896453210563,9.844356924420671,2018,7,7,13,u1r401,2269.0
u1qcxf9,52.30875988149898,9.835133916434991,2017,6,3,10,u1qcxf,-1.0
u1qctjc,52.327420510142936,9.713623020358305,2018,7,5,8,u1qctj,-1.0
u1qfneg,52.404682184386786,9.78276475335785,2018,7,5,3,u1qfne,1948.0
u1qcxpq,52.33509689247738,9.809291519910538,2018,2,4,19,u1qcxp,838.0
u1qcykv,52.3652030616224,9.774090534735302,2019,1,7,20,u1qcyk,1002.0
u1qfqs8,52.451589913904456,9.778015506725113,2018,10,1,18,u1qfqs,-1.0
u1qczcd,52.347704955298994,9.83688353371217,2018,4,4,3,u1qczc,868.0
u1qczqx,52.37576216865719,9.821353893256504,2018,11,1,18,u1qczq,1192.0
u1qfpxk,52.422891494065425,9.827840150528237,2018,6,5,14,u1qfpx,2143.0
u1qfpg0,52.399670023097066,9.833995543371564,2017,11,2,19,u1qfpg,2081.0
u1qcxh3,52.31906374086702,9.801716930769443,2018,7,1,7,u1qcxh,817.0
u1qfpe5,52.39987990654474,9.827076598208231,2017,12,3,3,u1qfpe,2082.0
u1qfhgf,52.40397358283932,9.70371185337152,2018,9,3,7,u1qfhg,165.0
u1qcycr,52.34691440029965,9.799399004324533,2018,4,6,15,u1qcyc,950.0
u1qcu92,52.345788968871965,9.69069734295077,2018,10,6,2,u1qcu9,138.0
u1qfhqp,52.415888730392396,9.689937047319876,2019,1,2,22,u1qfhq,1438.0
u1qcu9q,52.34650033034809,9.69913915077999,2017,11,2,0,u1qcu9,142.0
u1qfhj0,52.4113589942605,9.668566529078896,2018,5,1,6,u1qfhj,1412.0
u1qfppx,52.42431416915903,9.809446995147411,2019,4,1,3,u1qfpp,-1.0
u1r40m4,52.4112529737958,9.857668541426953,2018,6,7,2,u1r40m,2332.0
u1qfjqz,52.42048329466724,9.733119310198736,2019,4,1,1,u1qfjq,165.0
u1qfqb7,52.428674576848785,9.79310759301357,2017,6,3,8,u1qfqb,2185.0
u1qczyr,52.37356468956926,9.84323960073663,2019,3,7,14,u1qczy,-1.0
u1qfntw,52.41305531687996,9.786348671429367,2019,2,6,20,u1qfnt,1919.0
u1qcu43,52.3522468712638,9.669467694576142,2017,3,3,21,u1qcu4,104.0
u1qcwn3,52.330551286123885,9.758551074629926,2017,2,1,3,u1qcwn,83.0
u1qcyfs,52.35381005202528,9.794852527281053,2017,5,2,9,u1qcyf,961.0
u1qfr5d,52.44678157113661,9.802768752413037,2017,10,3,3,u1qfr5,-1.0
u1r1cn8,52.37495326502428,9.888553398271467,2017,8,3,10,u1r1cn,-1.0
u1r40jd,52.4140217092337,9.847749772959196,2018,9,4,11,u1r40j,2138.0
u1qfn6v,52.39867344618346,9.77484118668758,2017,1,6,19,u1qfn6,1849.0
u1qfh94,52.389376087847225,9.693410596972136,2019,2,2,3,u1qfh9,1373.0
u1qcz1y,52.34944957829646,9.808171309525603,2017,10,1,11,u1qcz1,1100.0
u1qfr4g,52.44315365837403,9.805163330152208,2019,3,7,4,u1qfr4,-1.0
u1r18n7,52.32982775651164,9.849061541850457,2018,3,7,18,u1r18n,2218.0
u1qcxzm,52.3348839848594,9.84066720544354,2017,6,5,12,u1qcxz,869.0
u1r40jv,52.414699282257175,9.850824593916698,2018,2,6,4,u1r40j,2138.0
u1qfkbq,52.42823953279454,9.709581117385977,2017,9,6,8,u1qfkb,1499.0
u1qfpht,52.40796070266069,9.807427433975985,2019,3,5,20,u1qfph,1919.0
u1qcwnh,52.32885782169548,9.762609611214137,2018,11,4,2,u1qcwn,-1.0
u1qcyug,52.36498915737299,9.793349734900495,2019,4,5,11,u1qcyu,-1.0
u1qczhu,52.36513933986607,9.80559078826058,2019,1,5,17,u1qczh,-1.0
u1qf5y4,52.41629876847662,9.660992021919263,2018,5,7,15,u1qf5y,1332.0
u1qfjv8,52.41337220756238,9.74565837845095,2017,9,5,2,u1qfjv,1783.0
u1qfnpk,52.42357363457389,9.762114589372274,2017,1,6,17,u1qfnp,-1.0
u1qcy9k,52.34673421482349,9.783765931707638,2017,6,6,12,u1qcy9,942.0
u1qcve6,52.35788534606544,9.7377912639933,2017,6,7,10,u1qcve,405.0
u1qfqc8,52.43579997835465,9.788900521393144,2019,4,7,21,u1qfqc,2188.0
u1qfqbd,52.429953691437845,9.792751540816724,2018,10,3,11,u1qfqb,2185.0
u1qcym2,52.368613940321026,9.767703813663939,2017,5,5,15,u1qcym,165.0
u1qcxsv,52.32219418318096,9.82939118467102,2019,2,5,9,u1qcxs,-1.0
u1qfj4j,52.394575887770145,9.71982394230367,2019,3,3,1,u1qfj4,165.0
u1qf5jf,52.41458433707737,9.627509326851648,2018,4,6,8,u1qf5j,1244.0
u1qcus8,52.36437146201626,9.690001181846073,2017,12,1,20,u1qcus,184.0
u1r40ye,52.41967131531818,9.881248151265169,2017,2,3,4,u1r40y,-1.0
u1qfjeu,52.40394659675196,9.739522310611383,2017,5,5,15,u1qfje,165.0
u1r184n,52.30592417729672,9.852648005765014,2019,5,6,8,u1r184,2206.0
u1qfnvf,52.41460950864851,9.792645910675505,2018,12,4,17,u1qfnv,1919.0
u1qfhd3,52.39640109360845,9.692271937774976,2018,2,3,3,u1qfhd,1373.0
u1qczmn,52.3672870474924,9.820167345983204,2019,1,4,3,u1qczm,1163.0
u1r184s,52.309034764470724,9.849704940266413,2018,6,1,10,u1r184,-1.0
u1qcgdt,52.35361065225936,9.653272516957012,2017,7,5,0,u1qcgd,0.0
